Query	UserId	ChatsQ	BotAnswer	BotHelp
"Здравствуйте!
Как определить коэффициент финансовой устойчивости, независимости; соотношения своих и заемных средств; коэффициент платежеспособности, коэффициент маневренности собственного капитала и краткосрочной задолженности?"	20274150	1	0	0
Добрый день. Можно ли перевести зп на карту родственника?	13219981	1	0	0
Как принять платеж на РФ компанию с юр. лица Евросоюза	10576399	1	0	0
Добрый день! Нужно ли подавать уточненное уведомление по авансовым платежам по налогу на доходы до сдачи декларации по УСН 25.03.2024.	523988	1	0	0
А если первоначальная меньше, как списать?	14985641	1	0	0
"Добрый день! С какого года применяется новый ФСБУ ""Основные средства"" и обязателен ли он для применения в организации, являющейся СМП?"	195197	1	0	0
Добрый день. прошу проконсультировать по вопросу документального оформления права пользования активом по договору аренды. У нас есть договор аренды, акта приема-передачи имущества и бух.справка с расчетом стоимости ППА. Нужно ли по аналогии с ОС оформлять приказ о вводе ППА, оформлять форму ОС-1?	5281832	1	0	0
Можно ли выплачивать Зарплату иностранцу наличкой?	5583291	1	0	0
Вопрос по ГПХ, если работник резидент РФ работает из Армении, слышала с 01.01.2024 изменения по налогам, как прописывать в договоре? Что оплачиваем с него?	5863340	1	0	0
Добрый день. ИП сменило адрес прописки Камералка по УСН не закончена.Какая ФНС может запросить КдиР?	19790176	1	0	0
оценка 5 из 5	727840	1	0	0
Добрый день, подскажите, пожалуйста какими проводками списать долю в УК в другой компании (Учет на счете 58.01) которая ликвидировалась. Был создан резерв в БУ на счете 59. Поэтому в БУ списываем за счет резерва, а в НУ как списать, если не принимаем к налоговому учету?	6803800	1	0	0
добрый день! помогите, пожалуйста, найти материал о переводе займа из краткосрочного в долгосрочный	608145	1	0	0
Здравствуйте. КАкие документы нужно давать водителю при перевозке груза?	3486192	1	0	0
Добрый день. Подскажи пришло требование (мы ООО) о представлении документов п2, абзацем вторым пункта 5 ст. 93,1 необходимо представить документы: Общие суммы денежных средств , зачисленных на учетную запись клиента, какие документы надо предоставить согласно этого пункта. Сделка с ИП.	964496	1	0	0
Подарки ветеранам неработникам предприятия страховые взносы и НДФЛ	2241237	1	0	0
Добрый день! Сотрудник, работающий по сменному графику написал заявление на очередной отпуск со 02.0.1.2024 по 03.01.2024. Положена ли емцу выплата отпускных, если у него по графику это рабочие дни, а по календарю выходные?	18742640	1	0	0
ИП, в 1 кв 2024 уплачены страховые взносы за себя (2024 год) в размере 1/4. Нужно ли подавать уведомление и/или распоряжение в ФНС, чтобы принять их к вычету при расчёте УСН за 1 кв 2024 (по его окончании)?	10207895	1	0	0
вопрос по фсбу, на каком бух.счете отражаются авансы от кредиторов, которые переносятся в бух.баланс	4402160	1	0	0
Уважаемые эксперты, добрый день! Наше ООО сдает свое имущество, а именно административно-офисные помещения в аренду, как в Ярославской области мы должны отчитываться пот налогу на имущество, по кадастровой или средней стоимости?	183556	1	0	0
Как получить консультацию	19740403	1	0	0
Добрый день. Если уведомления в 2023г не подавались по авансовым платежам УСН за ИП. Будут поданы с опозданием в 2024г до отправки декларации. Какие штрафные санкции могут быть применены?	10018359	1	0	0
Как ИП на УСН Д-Р учесть приобретение права пользования СБИС на 12 месяцев стоимостью 13 тыс.руб.?	5770048	1	0	0
Добрый день. Подскажите, пожалуйста, в 2024 году что бы уменьшить патент ИП на суму страховых взносов нужно подавать заявление о зачете налога с ЕНС на ПФР, а потом подать уведомление на уменьшение патента или достаточно подать уведомление об уменьшении патента и поставить туда сумму взносов, которая должна быть оплачена в 2024 году, полученную расчетным путем?	595886	1	0	0
Добрый день! Подскажите, хотим продавать кока колу, попадает ли она под маркировку товара?	9357864	1	0	0
Подскажите,если ИП не ведет деятельность,нужно ли сдавать декларацию по УСН.Спасибо	357678	1	0	0
Здравствуйте, ИП на патенте услуги грузового транспорта, заключает договор с агентом на поиск заказчиков, деньги все приходят агенту, он удерживает свой процент и перечисляет нашему ИП (принципалу) , вопрос, право на применение патента мы не теряем?	12972374	1	0	0
Нужно ли ИП ввести главну. книгу?	1565154	1	0	0
Здравствуйте, наша организация сдавала уведомление по налогу на имущество за 1,2,3 кварталы 2023 года на сумму 739 рублей каждый квартал. По расчету декларации за 2023 год сумма налога за год оказалась равна 10000 рублей. То есть за кварталы должна была быть большая сумма. Скажите, надо ли сдать уточненные уведомления или можно не сдавать, так как будет сдана декларация?	309566	1	0	0
Lj,hsq ltym! Rjulf ,sk chjr gjlfxb edtljvktybz gj nhfycgjhyjve yfkjue pf 4 rd 2023u	4396370	1	0	0
Добрый день! Вопрос. У нас имеется НДС к возмещению. Можем ли мы воспользоваться данной переплатой в счет уплаты косвенного налога НДС при импорте?	5127776	1	0	0
Добрый день! Обязана ли компания начислять и уплачивать страховые взносы при заключении агентского договора с физическим лицом?	21380448	1	0	0
скажите пжл: предельный размер надбавки вахтовикам взамен суточных выплачивать работникам обязательно 2 раза в месяц, как и з/пл, или можно 1 раз в конце месяца?	4244936	1	0	0
Добрый день, подскажите учитываются ли при подсчете среднесписочной численности при усн работники, с которыми заключены договора ГПХ	153029	1	0	0
Добрый день, после декретного больничного сотрудница собирается в отпуск по уходу за ребенком до 1,5 лет. Подскажите, пожалуйста, как об этом нужно уведомить СФР?	7351533	1	0	0
Добрый день. С 2024 года, с дохода сотрудников, работающих на территории иностранного государства по трудовому договору (Место работы прописано в ТД) работодатели должны удерживать и перечислять НДФЛ. Как это сделать, если у сотрудника нет ИНН. Как его получить, если он не проживает на территории РФ?	564378	1	0	0
Добрый день! ООО хочет продать экскаватор физическому лицу. Как правильно оформить?	1743557	1	0	0
Добрый день. Мы закупаем оборудование у страны, не входящей в страну таможенного союза (Польша). Какой будет порядок начисления, уплаты и возмещения НДС?	18692816	1	0	0
здравствуйте, нет ли в системе ответа на налоговый запрос на предмет проведения оценки рисков с сомнительными контрагентами	171561	1	0	0
"Добрый день! Как отразить в учете приобретение 16.02.2024г. Право на использование ""Лицензия Касперский"" на 1год. Организация на ОСНО"	5955476	1	0	0
Добрый день! на кассе была открыта смена 16.02. из-за технического сбоя z-отчет не распечатался. Как позже выяснилось данные в ОФД не ушли. Сбой смогли устранить только 19.02 и закрыли смену, открытую 16.02. Какая ответственность за работу кассы более суток, а так же нужно ли самостоятельно сообщать в ФНС о данной ошибке. При самостоятельном информировании ФНС возможно избежать ответственности за нарушение?	17723034	1	0	0
ИП на патенте, что бы получить пособие на детей, нужно подтвердить доход. Что в данном случае попадает в доход? ЗП ИП не получает.	1559655	1	0	0
Добрый день, где найти перечень объектов недвижимого имущества Москвы налог на имущество по которым определяется по кадастровой стоимости?	672204	1	0	0
Закон Москвы от 05.11.2003 № 64 О налоге на имущество организаций1.5. Организации уплачивают налог в размере 10 процентов исчисленной суммы налога в отношении зданий и помещений в них, если такие здания предназначены и используются для осуществления медицинской деятельности и впервые введены в эксплуатацию после 1 января 2013 года. Налоговая льгота, установленная настоящей частью, не применяется в отношении объектов недвижимого имущества, налоговая база по которым определяется как их кадастровая стоимость. Закон Москвы от 05.11.2003 № 64 О налоге на имущество организаций	2076226	1	0	0
Добрый день, вопрос в следующем: сотрудник хочет взять отпуск на 12 кал дней, существует регламент про 14 дней. Будет ли наложен штраф за несоответствие регламенту в 14 дней?	17144946	1	0	0
какой оквэд таколажные работы	402115	1	0	0
Добрый день. Как учредителю оплатить взнос в уставный капитал если у ООО нет расчетного счета? И можно ли пока не открывать р/сч если деятельность пока не ведется?	14698147	1	0	0
кому он приказывает?) сам себе?) и был вопрос- решением о возложении обязанностей на него главного бухгалтера правильнее сделать, чем приказ?)	21224750	1	0	0
Добрый день. В организации сменился директор. В налоговую подали заявление по форме Р13014. Отказ в регистрации (неверный ИНН нового директора). Вопрос: какой подписью (живой и ЭЦП) должны быть подписаны документы с даты приказа о вступлении в должность директора до получения выписки из ЕГРЮЛ?	775394	1	0	0
При переходе на новый ФСБУ 14/2022 надо ли восстанавливать стоимость программ, по которым уже остаточная стоимость равна нулю, но программу на момент перехода эксплуатируем?	8785292	1	0	0
можно ли организации на усн, применить льготу по налогу за 2023 год, если она производила и продавала продукцию, а код оквэд по производству внесла только в 1 кв 2024 года	417774	1	0	0
добрый день, выплата доли учредителю входит в расход на усн (д-р)	8187114	1	0	0
Добрый день! Подскажите если компания ООО на УСН доходы, может ли налоговая проверить расходы дорогостоящие? если да , что может быть ?	9560064	1	0	0
добрый день, надо ли брать у сотрудника заявление на удержание неотработанного отпуска при увольнении?	14740628	1	0	0
Здравствуйте. Показывается ли в Расчете по страховым взносам и в расчете 6 ндфл компенсация за использование личного авто в служебных целях. есть соглашение о выплате этой компенсации.	4925345	1	0	0
Добрый день, можно ли принять к расходу УСН покупку новых монитора,клавиатуры и мышки для сотрудника. Управляющая компания ООО на УСН доходы-расходы.	1730427	1	0	0
Это не то, что нужно	4344112	1	0	0
Добрый день, подскажите, пожалуйста, управление жилищного фонда передает МУП квартиру по договору хозведения. Как оприходовать основное средство по кадастровой стоимости или по среднегодовой стоимости?	11036732	1	0	0
Добрый день! Организация оказала благотворительную помощь НКО, включенной в реестр. Помощь оказана в виде передачи готовой продукции. При составлении акта возникает вопрос: стоимость готовой продукции указывается рыночная или по себестоимости, т.к. мы ее включаем в расходы (так как НКО в реестре).	3062602	1	0	0
при внутреннем совмещении ЕФС-1 не подается?	2903566	1	0	0
"Социальное на случай ВНиМ — добровольное страхование Любая 
МРОТ на начало года × 2,9% × 12 мес.
(увеличивается на районный коэффициент)

19 242 руб. × 2,9% × 12 мес. = 6696,22 руб.



«Как рассчитать страховые взносы за ИП». Л.А. Котова
© Материал из БСС «Система Главбух».
Подробнее: https://1gl.ru/#/document/16/141503/bssPhr32/?of=copy-23d6903481"	3518179	1	0	0
"добрый день, подскажите есть инструкция по заполнению приложения 11 ""ДЕКЛАРАЦИЯ
об объеме оборота розничной продажи алкогольной (за исключением пива и пивных напитков, сидра, пуаре и медовухи) , я не смогла найти"	18737911	1	0	0
как учесть покупку сервера в адвокатском кабинете	6797868	1	0	0
как оформлять пособия в 2024	819675	1	0	0
Подскажите пожалуйста, с какой даты считается уволенным генеральный директор? каким документом обосновать, решение/Протокол или отметка в выписке ЕГРЮЛ?	614838	1	0	0
как подать декларацию 3-ндфл если заявлялись вычеты в упрощенном порядке за 2023г.	5344178	1	0	0
Добрый день! Организация на УСН (доходы). Руководитель покупает материалы за наличку и приносит кассовые чеки и накладные, оформленные не на организацию, а на него. Можно ли принять такие документы для авансового отчета? Не начислит ли налоговая при проверке на эти суммы НДФЛ?	2544394	1	0	0
Нет, списывать я не хочу, но и согласно ФСБУ оно не соответствует ОС, тк стоит меньше лимита	14985641	1	0	0
Добрый день. Организация выбрала альтернативный способ перехода на ФСБУ 14. Подскажите, пожалуйста, активы (неисключительные права), которые ранее были учтены на 97 счете, со СПИ менее 12 месяцев и менее установленного лимита, обязательно ли должны единовременно списываться? Или можно применить п.19 ПБУ 10/99 и оставить такие активы на 97 счете? А также новое поступление таких активов со СПИ менее 12 мес и менее лимита учитывать на 97 счете согласно ПБУ 10/99?	821135	1	0	0
Как выплатить дивиденды учредителю ООО при осно	3071127	1	0	0
Добрый день какие отчеты сдает налоговый агент иностранной компании при оказании иностранной компанией услуг ( программное обеспечение на территории россии) . Надо ли сдавать косвенный ндс? или агентский ндс в общей декларации ндс и декларацию по доходам иностранной компании?	2742934	1	0	0
Я по поводу нового ФСБУ 14/2022 у нас лицензия на ведения деятельности стоимостью 0, 00 руб, как отразить лицензию с нулевой стоимостью на 04 счете?	15092818	1	0	0
"Добрый день! Подскажите, пожалуйста, какой документ подтверждающий факт оплаты за товар полученный от покупателя (ИП) должен предоставить ИП применяющий ПСН с видом деятельности ""Розничная торговля, осуществляемая передвижными средствами развозной и разносной торговли""?"	2373597	1	0	0
здравствуйте, скажите пожалуйста, исходя из какой кадастровой стоимости рассчитывать земельный налог в 2024 году (для заполнения и сдачи уведомлений - авансы): по кадастровой стоимости 2022 года или по увеличенной, котор с 01.01.2023 года?	4425937	1	0	0
Добрый день! Подскажите пожалуйста, В ответе на запрос СФР для расчета пособий реквизит Выбор подтвержден застрахованным лицом ставить галочку, если сотрудник работал только в нашей организации два предшествующих года? Спасибо	4264751	1	0	0
Должен ли ИП на УСН вести учет основных средств (остаточная стоимость менее 150 млн.руб) и считать амортизацию?	17134030	1	0	0
Здравствуйте. Больничный. Уход за больным ребенком полностью за счет СФР оплачивается ?	10065105	1	0	0
Добрый день! подскажите пожалуйста, какую статью ТК ставить в трудовой книжке при увольнении ген. директора в связи с окончанием срока исполнения обязанностей ген. директора?	1837861	1	0	0
Добрый день! Компания на УСН доходы-расходы. Основной вид деятельности - оказание юридических услуг. Руководитель прошел обучение в компании, имеющей лицензию на право образовательной деятельности по следующим дисциплинам: 1. оказание первой медицинской помощи; 2. безопасные методы и приемы выполнения работ при воздействии вредных и опасных производственных факторов в рамках проверки знаний требований охраны труда); 3. общие вопросы охраны труда и функционирования систе	16844365	1	0	0
Здравствуйте! Подскажите пожалуйста, является ли это нарушением и если является, то какие санкции могут быть? Водитель-экспедитор с разъездным характером труда направляется в долгую поездку, ему с расчетного счета перечислили суточные, но сломалась машина и поездку пришлось отложить на три недели. Водитель сдает деньги в кассу и получает их через три недели опять. Должна ли организация в обязательном порядке сдать деньги в банк, если было известно, что поездка состоится после ремонта машины.	2256851	1	0	0
Добрый день! У фирмы есть автотранспорт поступило предложение разместить рекламу сторонней организации., если заключить договор на размещение рекламы на транспортном средстве, какие налоги и последствия.	7839701	1	0	0
Если сотрудница была в отпуске по уходу за ребенком , при увольнении, компенсацию неиспользованного отпуска как правильно посчитать	125982	1	0	0
КАк делать проводки понятно. где отразить остаток в балансе по каколй строке -	230529	1	0	0
Здравствуйте! надо ли отражать в 6-ндфл за 2023 и год и справках суммы выплаченной задержанной зп за октябрь-декабрь 2022 года? ведь они уже были отражены в 2 ндфл за 2022 год	1881318	1	0	0
Добрый день. Нужна пошаговая инструкция по открытию НКО по образовательным услугам с лицензией .	9081802	1	0	0
Какой региональный МРОТ считать в обособленном подразделении (расчетного счета нет)такой же как у основной организации ?	1684637	1	0	0
Добрый день! В РМЭ принят закон об установлении ставки ЕСХН в размере 0 процентов. на 2023-2024гг. Нужно ли предоставлять Налоговую декларацию по ЕСХН за 2023г в УФНС?	1696144	1	0	0
Добрый день! Вопрос: обязан ли работодатель во исполнение поручения Министерства труда и занятости населения Воронежской области заполнить информацию о заработной плате работников внебюджетных организаций городского округа г. Воронеж за 2023 г?	3280691	1	0	0
Добрый день В каких строках отчета о движении денежных средств необходимо отразить обязательство по аренде и процентные расходы?	7375790	1	0	0
"Добрый день! Подскажите, пожалуйста, в УПД, который передают поставщики через Контур, указано наименование покупателя и грузополучателя как ФИО вместо ИП ФИО. Контур Экстерн дал следующие пояснения: ""Согласно приказам ФНС, регламентирующим форматы электронных актов, накладных, УПД и счетов-фактур, в сведениях об индивидуальном предпринимателе должны указываться только ИНН физлица и его ФИО. Организационно-правовая форма (приставка «ИП») указываться не должна, поэтому ее и нет. Однако в xml-файлах данные об ИП записываются в блок СвИП — это однозначно указывает, что документ подписывается от и"	292010	1	0	0
Вопрос : в 2023 году обнаружили ,что два раза была заведена поставка материалов в программу ( один раз по электронному документу, второй раз по бумажному носителю).Поставка 2022 года. Каким периодом надо сделать сторно документа?	3603592	1	0	0
Здравствуйте. Такая ситуация ИП на патенте. В организации работает всего 9 человек. Открыто 5 патентов в каждом патенте указывали среднюю численность работников, т.е в каждом патенте 9 человек. Правильно ли это?	14400110	1	0	0
Добрый день. Наша организация на УСН с работниками.Подскажите, пожалуйста.правильно ли мы понимаем , что в связи с новыми правилами, авансовый платеж по УСН за 1-ый квартал 2023 года, мы могли уменьшить только на взносы за работников за январь и февраль 2023 года, не смотря на то, что взносы за март мы оплатили 31.03.2023 года (Т.е. не смотря на то, что мы оплачиваем взносы ежемесячно в последний рабочий день каждого месяца). В связи с тем, что налоговая с 2023 года разносит взносы за март только 28 апреля, уменьшать авансовый платёж по УСН за 1-ый квартал на взносы за март мы не имеем права,	1726983	1	0	0
Добрый день. Можно перенести НДС с авансового платежа и с ежемесячных платежей на более поздний срок (в рамках трех лет)?	213264	1	0	0
Добрый день. Как учесть расходы будущих периодов в связи с отменой ПБУ 14/2007. У нас не существенные суммы РБП, их тоже нужно отражать как дебиторскую задолженность. РБП не относятся к НМА	12489315	1	0	0
Добрый день ! Вопрос такой. Какой ндфл -какой процент надо удерживать с иностранного гражданина который временно проживает на территории РФ ?	11825878	1	0	0
Добрый день! Если договор о создании аудиовизуального произведения с отчуждением, то это под какой ОКВЭД подходит деятельность?	19502297	1	0	0
"Добрый день. Семья купила квартиру и оплатила часть материнским капиталом, часть оформила в ипотеку. Правильно ли я понимаю, что на сумму материнского капитала имущественный вычет не распространяется?
Каким образом и в каких документах должно быть прописано использование материнского капитала при покупке квартиры?"	1660819	1	0	0
"Добрый день. Поступило требование с налоговой, что занижена база страховых взносов ""меньше средней заработной платы в субъекте Российской Федерации по соответствующей отрасли"" .Прошу вас дать конкретную цифру из таблицы согласно нашего ОКВЭД 71.11., так как в вашей статье ссылаетесь на сервис ""налоговый калькулятор"". я там не могу найти. помогите пожалуйста."	3805726	1	0	0
ЗАО ведет взаиморасчеты с покупателем по одному договору в разрезе спецификаций. Как зачесть задолженность покупателЯ по одной спецификации задолженность покупателЮ по другой спецификации? Нужно ли составлять доп. соглашение к спецификации для проведения взаимозачета?	144221	1	0	0
решили учредителю продать основное средство .. нужно ли делалть оценку и сколько оценка дейтствительна для налогообложения?	14934257	1	0	0
ООО была прибыль 300 000 000 рублей , последние три года убытки 24 000 000 рублей, можно ли вывести в качестве дивидендов прошлую прибыль?	12481241	1	0	0
Здравствуйте. Подскажите, пожалуйтса, может ли ООО подать заявление на ликвидацию по упрощенной схеме, если у него числится сотрудник в декрете (отпуск по уходу за ребенком до 3х лет)? В правилах о упрощенной ликвидации нет пункта о том, что не должно быть сотрудников. Эксперт с горячей линии ИФНС говорит не должно быть сотрудников, то есть надо сначала уволить сотрудников, а потом ликвидироваться. Но декретницу можно уволить только при ликвидации компании и уведомить за два месяца до увольнения. (то есть решение уже должно быть) Но при этом заявление о ликвидации в налоговую надо подать в теч	15222410	1	0	0
Здравствуйте! какими проводками оформить прощение займа ЮЛ (мы тоже ЮЛ , оба на УСН)?	17606899	1	0	0
Добрый день, внешний совместитель на 0,5 ставки работает в организации менее 2 лет, как оплатить больничный?	767033	1	0	0
как учитывать расходы на государственную экспертизу Росприроднадзора?	2290688	1	0	0
срок сдачи уведомления по транспортному налогу за 4 квартал 2023 года	11326118	1	0	0
"19 февраля 11:07
Добрый день! Подскажите, как рекомендовано вести учет расчетов по налогу на прибыль в связи с введением ЕНС? Нужно ли отражать в бухгалтерском учете задолженность и уплату ежемесячных авансовые платежей ? должен ли счет 68.04 (налог на прибыль) по итогам 2023 г. соответствовать декларации по налогу на прибыль или возможны расхождения? Организация перешла на уплату ЕНП с 01.01.2023 г.


© Материал из БСС «Система Главбух».
Подробнее: https://1gl.ru/#/recommendations/?of=copy-62df1c370e"	21277462	1	0	0
Какой документ для подтверждения ндс 0 % при авиа дотавке	21262847	1	0	0
Добрый день. Можем ли мы при договоре аренды без экипажа с учетом установленной фиксированной суммы в месяц еще дополнительно принять расходы на ГСМ в бухгалтерском и налоговом учете? (при условии, что это прописано в договоре?)	9725972	1	0	0
Добрый день! Может ли организация, у которой оборудована кухня для работников ( отдельное помещение со столами, холодильниками, чайниками, микроволновками, посудой, в т.ч. одноразовой, мойками, вытяжкой) взять в расход для целей исчисления налога на прибыль приобретение разделочных досок?	16823987	1	0	0
Гражданин продал автомобиль в ноябре 2023 года, но в ГИБДД сделку зарегистрировали только в феврале 2024 года. Как в целях исчисления НДФЛ правильно определить дату прекращения обязательств по уплате налога - 2023 или 2024 год?	2248842	1	0	0
Подскажите, пожалуйста такую информацию: нужно открыть доп. ОКВЭДы, достаточно ли в заявлении указать группу из четырех цифр или подгруппы тоже надо обязательно указывать?	2834690	1	0	0
Добрый день, между близкими родственниками заключен договор дарения нежилого помещения, будет ли облагаться налогом какая-либо из сторон? Срок владения помещениями менее 1 года.	20843169	1	0	0
Добрый день. Если субсидия облагается налогом на прибыль, но потрачена не полностью, с какой суммы оплачивается налог? со всей или только с той, которая потрачена?	558944	1	0	0
Входит ли в мой тариф сервис : Автоматическая подготовка ответа на требование ФНС ?	94044	1	0	0
Добрый день! Проконсультируйте, пожалуйста по ИП - он занимается производством и продажей оборудования. Кассы не имеет. Может ли он продать свое оборудование самозанятому при расчетах через расчетный счет?	19642167	1	0	0
Добрый день. Подскажите какие есть налоговые риски сейчас если ООО А предоставляет процентный займ ИП ( он как физик генеральный директор ООО А , НЕ учредитель)?	1685872	1	0	0
Добрый день. Какие документы должен предоставить работодателю сотрудник-внешний совместитель в связи с отпуском по уходу за ребенком до 1,5 лет? Должен ли работодатель направлять сведения об отпуске по уходу в ФСС и ПФР (СФР) по внешнему совместителю?	2526981	1	0	0
Автомобиль приобретен в лизинг. Выкупная стоимость 1000 руб. Оприходование на счет 01 со списание на счет 26 в месяце выкупа?	1762769	1	0	0
"Если сотрудник поздно сообщил о наличии у него инвалидности 3 группы, обязательно ли надо пересчитывать взносы на ""травматизм"" за предыдущие периоды? Или можно начать применять 60% от тарифа с момента, когда узнали об инвалидности?"	4728453	1	0	0
Добрый день! подскажите пожалуйста сотрудник написал заявление на бес содержания и увольнение в один день, 19 февраля . можно уволить?	16263159	1	0	0
добрый день. Имеем ли право принять в расходах по налогу на прибыль обучение самозанятых физ.лиц, с которыми заключены договоры на выполнение работ? Осуществляют монтаж металлоконструкций и должны быть обучены от нашей компании на выполнение этих работ	14850675	1	0	0
Добрый день! В каком виде и каким документом бухгалтерии нужно оформить выплату естественной стоимости доли при выходе участника из ООО. Нотариальное заявление о выходе участник предоставил в бухгалтерию.	2269355	1	0	0
Добрый день. Поясните.8 августа 2023 года президент подписал указ № 585, который приостанавливает действие некоторых положений соглашений об избежании двойного налогообложения с «недружественными» странами. У нас Организация зарегистрированная в России. Один из учредителей проживает в Болгарии. Ранее мы выплачивали ему дивиденда по ставке 15% . Сейчас что то меняется для нас из-за этого нового указа президенты? Какие положения в отношении нас изменились теперь.	965369	1	0	0
Добрый день. Подскажите, если полученные целевые средства не были использованы в срок (до конца календарного года) в НЕКОММЕРЧЕСКОЙ ОРГАНИЗЦИИ, то данные оставшиеся средства нужно включать в доходы по УСН или нет?	2179467	1	0	0
бланк протокола результатов инвентаризации	1589297	1	0	0
добрый день! кто может применять повышенный лимит усн 200млн, а не стандартный 150млн	885560	1	0	0
как правильно удерживать алименты в 2024 г, если ЗП выплачиваем дважды аванс и окончание. С каждой выплаты или можно за месяц?	21249127	1	0	0
